f_l_0,f_l_1,f_l_2,f_l_3,f_l_4,f_l_5,f_l_6,f_l_7,f_l_8,f_l_9,f_l_10,f_l_11,f_l_12,f_l_13,f_l_14,f_l_15,f_l_16,f_l_17,f_l_18,f_l_19,f_l_20,f_l_21,f_l_22,f_l_23,f_l_24,f_l_25,f_l_26,f_l_27,f_l_28,f_l_29,f_l_30,f_l_31,f_l_32,f_l_33,f_l_34,f_l_35,f_l_36,f_l_37,f_l_38,f_l_39,f_l_40,f_l_41,f_l_42,f_l_43,f_l_44,f_l_45,f_l_46,f_l_47,f_l_48,f_l_49,f_l_50,f_l_51,f_l_52,f_l_53,f_l_54,f_l_55,f_l_56,f_l_57,f_l_58,f_l_59,f_l_60,f_l_61,f_l_62,f_l_63,f_l_64,f_l_65,f_l_66,f_l_67,f_l_68,f_l_69,f_l_70,f_l_71,f_l_72,f_l_73,f_l_74,f_l_75,f_l_76,f_l_77,f_l_78,f_l_79,f_l_80,f_l_81,f_l_82,f_l_83,f_l_84,f_l_85,f_l_86,f_l_87,f_l_88,f_l_89,f_l_90,f_l_91,f_l_92,f_l_93,f_l_94,f_l_95,f_l_96,f_l_97,f_l_98,f_l_99,f_l_100,f_l_101,f_l_102,f_l_103,f_l_104,f_l_105,f_l_106,f_l_107,f_l_108,f_l_109,f_l_110,f_l_111,f_l_112,f_l_113,f_l_114,f_l_115,f_l_116,f_l_117,f_l_118,f_l_119,f_l_120,f_l_121,f_l_122,f_l_123,f_l_124,f_l_125,sign_id
0.0,0.0,0.0,-0.16859210989709494,-0.19301112156195777,-0.04278951097670114,-0.22508170987304368,-0.44882771564534696,-0.0919351794273488,-0.2595784962376952,-0.6343096643130788,-0.14762601774809817,-0.3022987478310914,-0.7822117821127317,-0.2042949117067214,0.03788852454087856,-0.7149609864883437,-0.0729319298224767,-0.14806237008022816,-0.9708578409266608,-0.2135376700215868,-0.3422949790839904,-0.9524474844955247,-0.31145891005212334,-0.47176365553436755,-0.8518838098489925,-0.3568378865634875,0.08561310321427958,-0.7113472572969816,-0.10580837638787037,-0.1449001389389957,-1.0,-0.24500452732672862,-0.3676740280712605,-0.9538888155182188,-0.3171204526722508,-0.49501271817931936,-0.836668969789895,-0.3410341126625444,0.09662219330344105,-0.6798776821453727,-0.1493584435488764,-0.1585560759504544,-0.9471978130529644,-0.2793971966841304,-0.36793507554673677,-0.8656192019275369,-0.3115293727383059,-0.46390673048841247,-0.7430449973371815,-0.30192967058743575,0.08318167078974043,-0.6147810314985656,-0.19457933199074107,-0.1537624658557955,-0.7960675647236681,-0.2966062817536643,-0.3149894131491694,-0.7793417362435362,-0.315709722587556,-0.3951670918586473,-0.7128201287601573,-0.30289037898304466,0.0,0.0,0.0,0.010578076010102007,-0.24405469823818243,0.028626386294689745,0.110781638445546,-0.45048561893585487,-0.008415888662303863,0.21164691803177496,-0.5663479641319833,-0.060824955927714516,0.30116449687334873,-0.6243444614286082,-0.1136188138048405,0.07219388649004013,-0.5970208688625821,-0.10069004940236888,0.20702824138717635,-0.8313552983667897,-0.1793947879724611,0.28233601586171864,-0.9369483224779851,-0.21622441500904271,0.32755416670631016,-1.0,-0.2371248521623896,0.09382251128562488,-0.5556473608009573,-0.16179323359272435,0.273391985552915,-0.7707105401111054,-0.25490842807119773,0.3863895584444878,-0.7135349526587385,-0.2787305935884359,0.44611095266616435,-0.6090052243514696,-0.2853553940464282,0.1364936950643071,-0.4549840888527289,-0.21618619773979147,0.32335923037990666,-0.6509045788320593,-0.29081247200652466,0.39136084922572245,-0.5926897137153788,-0.27558877146329697,0.4172455579785127,-0.5041408665048595,-0.25413912241820946,0.19543374555577395,-0.32644202241553794,-0.2680595488132863,0.38470863676056327,-0.44215004816391185,-0.3223151338429539,0.5129470535776237,-0.4335590961103841,-0.3184666910886233,0.5994295285738122,-0.40142967105823457,-0.30779669058041337,1.0
0.0,0.0,0.0,-0.0947998537827781,-0.2565695197256513,0.00561691433535616,-0.14137582748555605,-0.5329699780674167,-0.020824276173166872,-0.21625814267665028,-0.6999472651727715,-0.0559511099561364,-0.31744725149909114,-0.7915283346004277,-0.10274005123041402,0.03352285054302743,-0.7269971093839733,-0.04148868614132543,-0.17942443833079003,-0.9435608588165156,-0.12819216862260616,-0.3612875775525571,-0.9950282498236095,-0.20106186049989308,-0.47450861350704376,-1.0,-0.24444018707842832,0.02626417732757945,-0.6847782539257137,-0.08212882262060799,-0.20878775531040167,-0.9035367430022662,-0.13661233552354854,-0.3943013113971037,-0.9261427550460438,-0.17861516107564618,-0.5117167487999067,-0.9200375707157169,-0.21416087594932873,-0.017010514148612852,-0.6119961020895207,-0.1231667350074127,-0.2608589532524216,-0.814400185779737,-0.17120973793449187,-0.42810413054536106,-0.8060390720858197,-0.18824024984062115,-0.5167851263174591,-0.7840089498795805,-0.2059337643228718,-0.08420844887593232,-0.5038751210120711,-0.16352051470892537,-0.28248592978291664,-0.6331105435014467,-0.21469480468028357,-0.4087447060067566,-0.6328979177719558,-0.21959291639060574,-0.48365117803314134,-0.6103105930913274,-0.21896650515284596,0.0,0.0,0.0,0.02959146511015579,-0.34952101363505494,0.014542198219521883,0.12280506620666914,-0.6107535084244019,-0.021379883599420533,0.2306636169683965,-0.7652538640037994,-0.07144313274615302,0.3141345886475433,-0.8625045831600551,-0.11475093469950198,0.1862363704817424,-0.7860719919090308,-0.04384990235038946,0.15752757893493513,-1.0,-0.15241557472765305,0.080260667997116,-0.8970192849532087,-0.21139287793475775,-0.001433514034927986,-0.7638739944731396,-0.22856608631904926,0.23577940789263224,-0.706313441393379,-0.09368392428557804,0.24458793392375097,-0.9249252545038006,-0.20051499361986944,0.15924506433649377,-0.8098445047603345,-0.22969954178795882,0.07699733500008613,-0.6747929888109375,-0.22898715261430566,0.28725770770635295,-0.5729348711424557,-0.14725692049109063,0.3118342729324104,-0.7415488989342461,-0.2324764138704237,0.24521395052401823,-0.6440992275683537,-0.2246882561408166,0.1851684019105318,-0.5340413751694847,-0.19874786244429193,0.33177427967488476,-0.4147278771786928,-0.19957241600143935,0.4136082327088752,-0.525174037044237,-0.24941092881829258,0.4090378685906506,-0.47688856953730385,-0.235655788911949,0.39450955881086375,-0.4152089551871529,-0.21055262167151578,1.0
0.0,0.0,0.0,-0.020814824950969035,-0.14893595125541303,-0.03093968765342614,-0.052392262522011075,-0.33858983452239894,-0.06303325533497256,-0.09110264640991383,-0.4675335972866504,-0.09024182861063988,-0.1346539789410855,-0.5665948816125476,-0.1251258816517175,-0.008537024027384339,-0.4813963723275772,-0.10252211183491813,-0.0907792840329254,-0.726759434631998,-0.16099586030915744,-0.139583607022897,-0.8832571772860361,-0.20210220705557075,-0.16980777867413063,-1.0,-0.23230487213399376,0.0036110138737092236,-0.43865545569895237,-0.11348427329131269,-0.12110917958414408,-0.6375038611333055,-0.17171997214397924,-0.21187785102786946,-0.6768327499357215,-0.19221945445866212,-0.2629408063541752,-0.6793600737349834,-0.20542075163865597,-0.013242260166337864,-0.36842471710615915,-0.1245892323612897,-0.14575104891776514,-0.5473127718169508,-0.17445144758813622,-0.23320489420454543,-0.6034787745804048,-0.180674726173909,-0.27558313363709996,-0.6245271568921772,-0.18454890412033761,-0.0433604667223774,-0.28671292576381296,-0.1362554124836207,-0.16393499692636906,-0.41628058013558067,-0.18062970306821194,-0.22431516238306656,-0.46357606629587994,-0.1839638449414851,-0.25350565176653783,-0.4829776481183799,-0.1829451569758879,0.0,0.0,0.0,0.052838514280600886,-0.23755483200009894,-0.010646957250935812,0.14627126030208662,-0.4132518563489809,-0.061333369380916436,0.24625356346616448,-0.5056882686892592,-0.11364077965359322,0.3263377480239746,-0.5367401227829393,-0.16744640191835897,0.1493459263993505,-0.5190894841508737,-0.16526784275363507,0.21941793960813785,-0.7202788643032813,-0.24991230458976274,0.24760974493639507,-0.8700979491677031,-0.29267871835961073,0.25617370399322825,-1.0,-0.32233048991655766,0.12165246979079175,-0.44033219852903466,-0.20712531574731768,0.28086706493338315,-0.48681367468886855,-0.30903192246905975,0.40115298614554185,-0.36930277376532283,-0.3326635641934336,0.4655507353553681,-0.25961040042865263,-0.33736420666314804,0.10466614455241191,-0.29071263503158695,-0.24201033996815674,0.2701119174821822,-0.31837153461213735,-0.3290633811866885,0.3919800958793836,-0.22326131769949137,-0.32530571361875027,0.46017220676452003,-0.14547708523472772,-0.31147849184738613,0.09797963245145011,-0.11953075921063018,-0.2748890786293593,0.23035114669312887,-0.13291633307009365,-0.332501100692021,0.3244863097786568,-0.10417707166654723,-0.3262922712986132,0.3853675176304501,-0.07672678740771,-0.31346445241818094,1.0
0.0,0.0,0.0,-0.03422590230505876,-0.1659194430193403,-0.024370745216913715,-0.05943234865011792,-0.3525546482817527,-0.05195386419189725,-0.08032126486837392,-0.4818653333198726,-0.07698327034871418,-0.11603335447280275,-0.5842447626276207,-0.11149835853028234,-0.012225557832662897,-0.5093816720494303,-0.09372354657519345,-0.09725922649121213,-0.7418575566872769,-0.14807992736036413,-0.144703339210167,-0.8867868220647113,-0.1892352104533469,-0.17573331167379014,-1.0,-0.2213230932850079,0.0007946421387636378,-0.45000515484890785,-0.10992096711633328,-0.13566636900091075,-0.6235983629301202,-0.1612601169394929,-0.22999826846024815,-0.6510531341022471,-0.1804302658060227,-0.28541495921856774,-0.6530921292340507,-0.1959714086895626,-0.018437227248072438,-0.35678560142096394,-0.12558846689530193,-0.17255321348997957,-0.49179721283285105,-0.16652387541478345,-0.2597978840339492,-0.5062870801130824,-0.16952083879577695,-0.3037368524584346,-0.5026005218481464,-0.17574132269689316,-0.05460315770441882,-0.24759947711170605,-0.14318773483027558,-0.19979880792971785,-0.3179617880381196,-0.18577664335449892,-0.26491212129833663,-0.3201061745912144,-0.19065323367127587,-0.29573643517570997,-0.31229038349934396,-0.19189689833137552,0.0,0.0,0.0,0.035531265146266665,-0.2208124044336509,0.023985236025319764,0.10806492828520421,-0.39173893831443857,-0.015029165892968497,0.1940503857517082,-0.48833533752149544,-0.06110402991168175,0.2696008808193332,-0.5419493686183383,-0.10806289211259722,0.08371330477179291,-0.4857450305120348,-0.13422295481478536,0.1673857720513194,-0.7203441723348224,-0.22275047054988706,0.21992305460207154,-0.8741838457014343,-0.2688022488600815,0.23742532316257942,-1.0,-0.29280735868911384,0.06895198819221723,-0.4329358005127828,-0.1842482589349934,0.2155895160477354,-0.6062652426885197,-0.27221057243338026,0.337439820472334,-0.5259229216533468,-0.28323805659505047,0.3842454853585112,-0.41638345739738275,-0.2761643223096389,0.06754264095911237,-0.3250720346894834,-0.22659912060229895,0.23012244517056193,-0.46270164362587624,-0.3075447399607223,0.35689752428753135,-0.3837409910790498,-0.3039656740760079,0.4117109676572355,-0.300964150504914,-0.2853716075972592,0.09128071896371384,-0.18979950530671869,-0.2619966618676396,0.22254882972981538,-0.28243028151476546,-0.3115953654436351,0.3200779118852454,-0.2594309083702717,-0.2994092875951236,0.3670203823705151,-0.22413763505393536,-0.2809116240668686,1.0
0.0,0.0,0.0,-0.047487942795261966,-0.1843765699485336,-0.030057258646308763,-0.07117741953490449,-0.3558103446351021,-0.06334167209260397,-0.08921675616536233,-0.46875034887745193,-0.09554782744215126,-0.11928252654259654,-0.5521542484900583,-0.13844468252124875,0.026354202717336697,-0.5213662320118786,-0.08703907271137301,-0.05850786509327587,-0.7393032777734362,-0.14628528460000018,-0.10965497415515836,-0.8824991208288212,-0.19443940016774938,-0.1514410034273721,-1.0,-0.2305085141864827,0.045776768669130205,-0.45101020954975274,-0.10346018489082441,-0.14382452022372813,-0.6165666551304523,-0.16872805648717598,-0.24732410994384468,-0.5754112567403123,-0.1961545863845781,-0.3112168985073627,-0.5292609100956761,-0.2118600898566065,0.028177715382983713,-0.3550930525939736,-0.11989491201283663,-0.16977249003606,-0.4861301675728177,-0.17950624159876094,-0.2660374778113941,-0.447232145847521,-0.18180143657939127,-0.31398586906768783,-0.40836482533799245,-0.17866293502200234,-0.013615710091210521,-0.2526365366795798,-0.13849050757455722,-0.1788573984347962,-0.3326686054949594,-0.19080305048648383,-0.2607928728523104,-0.3183586292744465,-0.1897401255537474,-0.30454189599544507,-0.293919624217119,-0.18143178347521927,0.0,0.0,0.0,0.06132389868922178,-0.1990611822390448,0.01071680137257971,0.14028198070366713,-0.3954386323566959,-0.023801282478045846,0.2191895376879542,-0.511832553779994,-0.06371216713341192,0.274016996532656,-0.5874182905275265,-0.104428451664135,0.15250218467897358,-0.5122364623904945,-0.11061361212011137,0.20641625596548957,-0.7523557568715135,-0.18741006310492658,0.24551599470806812,-0.892547113314738,-0.22665087823041458,0.26572352790986625,-1.0,-0.2488686769809809,0.14883995843095066,-0.45748920200636134,-0.15266543796930004,0.20692434966703788,-0.6619480322724438,-0.22863021269109524,0.2626165666397443,-0.5572757720304806,-0.2233971173236062,0.27999848935263366,-0.43253042036970907,-0.20693558130727954,0.13858979318566805,-0.35187293297581346,-0.19159968536580285,0.22418298547372575,-0.5197251030076319,-0.26033116954621904,0.28580172286707456,-0.41331545247898543,-0.22424483327873998,0.3175660729598933,-0.3155520708919396,-0.1841700635248749,0.13206229466460057,-0.22323518548518684,-0.22800526618711384,0.2069426494975858,-0.3370438001705165,-0.2801534220526761,0.26457938750831694,-0.2958146464844567,-0.253412867572185,0.29624990540227036,-0.24561026435308203,-0.219947198273016,1.0
0.0,0.0,0.0,-0.03649532808007379,-0.17350116644166322,-0.024868617574332782,-0.054450504013481935,-0.3568164640150916,-0.05443470403137089,-0.07237985884919595,-0.482389143119323,-0.08234878761305613,-0.10589126463959976,-0.5758766168291798,-0.1193791201548193,0.0032946814654273245,-0.5074655059957419,-0.09747067376421238,-0.07528699734835446,-0.7390295631183521,-0.15549114272215667,-0.11704220382917818,-0.8838212929378618,-0.19597731208907848,-0.14545160231613735,-1.0,-0.22749760547110848,0.02386850930650496,-0.4460381715854222,-0.11626232679993163,-0.14328051610183268,-0.6126017677787884,-0.18345662784206962,-0.23288742612957677,-0.566704238125485,-0.19900283503614455,-0.2757441062778261,-0.5104917084453789,-0.20564068802546134,0.008049085453714815,-0.3467383838846754,-0.134932386625603,-0.17309104888998347,-0.4778476499365835,-0.19356943810388724,-0.2611592630960719,-0.4377461262124685,-0.18561221762274357,-0.2991343212747045,-0.3892329646629218,-0.17600180513674793,-0.02739014463061221,-0.232210943570105,-0.15519034014657013,-0.18468087124007634,-0.3129577440756247,-0.20900413137604926,-0.2567270943269614,-0.29415318992859407,-0.20718414036511326,-0.29014102924858415,-0.26366043655926175,-0.1985889047200392,0.0,0.0,0.0,0.034454420392006455,-0.3328514232102513,0.030278787218244535,0.12003755544176492,-0.6235916992681358,-0.03396866470464713,0.2169001301338672,-0.8315297971647999,-0.10532450345040235,0.3063569068079665,-0.9787358858249288,-0.17372195933443202,0.12811283678456692,-0.7540032428063127,-0.22320875678778865,0.2547794898507597,-1.0,-0.34933375681612294,0.3977592312649506,-0.9973744285250898,-0.3843717508731692,0.46765535311250245,-0.9600787558105192,-0.3881863437735859,0.13124944606403421,-0.6749758761595254,-0.2980633705558656,0.2849419407105477,-0.9598076530319649,-0.4254207860215538,0.4615260729017132,-0.8558503911609614,-0.4221533855186536,0.5354993901320856,-0.7028380335437553,-0.40054447099740503,0.14064397336936552,-0.5200055036584141,-0.3610913664512426,0.32073872787061236,-0.7552773805306043,-0.46677390509755573,0.4923760277141389,-0.6477452341106231,-0.43316801260159454,0.5768736182768608,-0.5299009817502042,-0.39108454808035725,0.150524037590803,-0.323109857147423,-0.4167178994796534,0.32481354317051075,-0.4757298410943304,-0.49775099600606965,0.4692027470237063,-0.45216951358585333,-0.48114425076039863,0.5533593057048775,-0.4078618899082444,-0.4512688265672864,1.0
0.0,0.0,0.0,-0.02578235465229882,-0.16719623038999618,-0.023290871382296678,-0.05012094048365284,-0.35881921798122085,-0.050430194158179474,-0.08025074144276306,-0.47740074388242004,-0.07595935967818246,-0.12111787249358871,-0.5703116984951613,-0.11223609680548002,0.004469541237637608,-0.5047367079605073,-0.08654390298299036,-0.08439629025686188,-0.7388479842642499,-0.1364578088708129,-0.14403600261196475,-0.8878420572801569,-0.17409500968686137,-0.18326508894212215,-1.0,-0.20394826637486524,0.015164578960413223,-0.4487812138791599,-0.1038744714215703,-0.12096603840580485,-0.6397572627243056,-0.14882363801158516,-0.2078745402105906,-0.6766394961858037,-0.17004349788037867,-0.2578783921039101,-0.681037603669543,-0.18787858588624043,-0.006907853222166671,-0.3650179641693969,-0.1204271890462575,-0.16235024223589442,-0.5292555220496048,-0.15788031344731798,-0.2564229667289819,-0.5777570981875628,-0.16747507708415985,-0.30582807524365374,-0.5992357933319878,-0.1796327321262284,-0.05029010995941203,-0.26672840655131214,-0.13820004338289535,-0.2054658926615193,-0.3535072665537824,-0.17892594145873453,-0.28406476590613383,-0.37770582429433575,-0.18512556562453436,-0.32689512964516476,-0.3863839792919824,-0.1882160094993851,0.0,0.0,0.0,0.03673081620039708,-0.2187745248453472,0.02367256481168989,0.10720909874678088,-0.4027504997331095,-0.02263585482777993,0.192618050707542,-0.5089322919762644,-0.07681402222825129,0.26980794868719515,-0.5703481104046367,-0.13175048467915645,0.08084171564174038,-0.492450091022682,-0.14859589788691857,0.17862289010145452,-0.7396120749785517,-0.2500560060697501,0.24397765734388335,-0.8835103799867782,-0.3029123101711357,0.2656185125552912,-1.0,-0.3290460794281477,0.0744337097991933,-0.4413443576847538,-0.20139986037205976,0.21237005547139096,-0.6209515147146438,-0.30229331530172393,0.34093724243033946,-0.537522458456652,-0.3105431440839733,0.3886804713345143,-0.4255999995184383,-0.298882222046853,0.07741578050538996,-0.33348176468879753,-0.24709778771553828,0.22678116497896855,-0.4855943080613275,-0.33645449203982675,0.35391653362271175,-0.4104022138594355,-0.3214023787891605,0.410468880054573,-0.33204490502475004,-0.29223684015564894,0.1012287046276723,-0.19973718771289353,-0.2863731306890342,0.22958641225562437,-0.2857314628474411,-0.34309996798604653,0.33393082095581866,-0.27012660708043146,-0.32684161796986155,0.3905453189420632,-0.24553340254779235,-0.30275535116091346,1.0
0.0,0.0,0.0,-0.01742883346275424,-0.17581260004364785,-0.02159532034885209,-0.03757683158988185,-0.36541903701604556,-0.053176071343105376,-0.05957649177005,-0.49021457508923677,-0.0833206176779485,-0.09454733097125977,-0.5896031645210521,-0.12508104537824924,0.011487061734870385,-0.5052936066830123,-0.10366609915363924,-0.07342411204267398,-0.7319794171900506,-0.1673738240250194,-0.12993987703915572,-0.8815212020380403,-0.21588051054455756,-0.17278603705611792,-1.0,-0.2525907295995721,0.024938654793728376,-0.4385049957530096,-0.1251685853455232,-0.12199501663230972,-0.6201001385261985,-0.18892596512100124,-0.21757953287726572,-0.6229539888038228,-0.2134007385738154,-0.27587499629766066,-0.6079799483573847,-0.23066843032071582,0.004327968406906297,-0.341015034111139,-0.14513861552403923,-0.16267688944106456,-0.49449118419030275,-0.20005856810682524,-0.25561685594237393,-0.5015205914834605,-0.20377033847043016,-0.3041185996968589,-0.4935750493159175,-0.20751093216128033,-0.03466222885903635,-0.23354500487951282,-0.16546856800607615,-0.19036470636983413,-0.3235052983790079,-0.21576578536949087,-0.26585584109461075,-0.3353347554861473,-0.2169711382817794,-0.3067250465926623,-0.3330169206187387,-0.2146379637986885,0.0,0.0,0.0,0.03833483668155176,-0.39009864009192186,-0.04263238893410149,0.17178289136343414,-0.6848080034766567,-0.12763008352495236,0.29830260540244447,-0.8530469199367318,-0.2085572566865086,0.4136218549462147,-0.9248490566908406,-0.2807810310414962,0.32761694560720567,-0.7607778938050743,-0.2843635510150358,0.3739398409174378,-1.0,-0.43559840816347695,0.41839411465638293,-0.8951123493790307,-0.48568901622281685,0.4263251700122611,-0.7477670325100523,-0.4973236895764198,0.3283252791328119,-0.619468137749223,-0.3299619788376275,0.25813932088472336,-0.8866636500172774,-0.49951695835852317,0.2290686018101525,-0.7226095881133519,-0.5042341827660216,0.18989948151451724,-0.5376361394234906,-0.4832806618774438,0.3076833082745136,-0.413727582445055,-0.3730682608968789,0.26553250964508945,-0.6500799810206246,-0.5104721730586357,0.2191797554776752,-0.5392439031606686,-0.4662890041706963,0.15736282773149504,-0.4119246503595685,-0.4103562392595223,0.27794375079906375,-0.18611812869656044,-0.4183524072823692,0.33573136149059757,-0.35686518915993193,-0.524188585576663,0.33861111254373305,-0.3525799002659881,-0.5097385273654638,0.31343154544830226,-0.3086762509978966,-0.4751072068900781,1.0
0.0,0.0,0.0,-0.02325695038197781,-0.17151531946661824,-0.023666485408533153,-0.050954440097959845,-0.3523515154266575,-0.05697347372898467,-0.08191541883885807,-0.4691864087023852,-0.08840675237921204,-0.1236363902907773,-0.5595216702102707,-0.13049753232518785,-0.011092047950888927,-0.4925630030089107,-0.11362160110452346,-0.08861618796486158,-0.7289957918126354,-0.18010019508821531,-0.13414361747740794,-0.8804271682190427,-0.22912697294333867,-0.16558790092537246,-1.0,-0.26702976233346043,0.009625424664997011,-0.4277536703414218,-0.13393756116268396,-0.14123705197369915,-0.6004805618819186,-0.20435632593295502,-0.22846614281859018,-0.5667636744020641,-0.22192940173077033,-0.27161779708894823,-0.5178948848517866,-0.23171779986413596,-0.006377226102111282,-0.32277960422609453,-0.15327647843088055,-0.1807532806710905,-0.45841719442405715,-0.21319048889207873,-0.27240856618973036,-0.42945091162680427,-0.20536453092098747,-0.3121166350138339,-0.3854257306003445,-0.1978513574785969,-0.04029824913175397,-0.20582695862936928,-0.17346931677254956,-0.20165754913755488,-0.2861928388933867,-0.22630142954869215,-0.27829878319448964,-0.28103443601209616,-0.22298308402082126,-0.31285183826033003,-0.25997631712355196,-0.21560088442007572,0.0,0.0,0.0,0.028850086473615703,-0.21438956339308546,0.003442376631285121,0.08614942940112004,-0.398288532157142,-0.04639735413223749,0.15798757177506625,-0.5082139163980294,-0.09871894641380685,0.22367448883590513,-0.5662880865049081,-0.15181721772002368,0.08560332400935537,-0.4814629910233879,-0.1655488299357626,0.1674036380974308,-0.7077673269036762,-0.2614108098667485,0.2123491322442014,-0.865869637500154,-0.3142480938159287,0.22127850339458355,-1.0,-0.3470884911327334,0.08036842197159239,-0.418189141731696,-0.20967919092389817,0.18898133921973218,-0.5764272795100426,-0.30578123047069644,0.29119851199319247,-0.4795329903211984,-0.31402054360389997,0.3344462797448868,-0.37059127605517955,-0.3092387767666393,0.0777584539193247,-0.2972653082789502,-0.2473270730516034,0.21018398498508736,-0.4355990572066751,-0.3310392284203636,0.3137641158795581,-0.3473337623063622,-0.3080318460580787,0.36124769624779113,-0.26702082010744177,-0.2801220434700758,0.08759394429966878,-0.1520410320537788,-0.28150979364208956,0.2054128001208159,-0.23394232839837983,-0.33868723602003425,0.2899015400323219,-0.21657353144701602,-0.32051609875952414,0.33181015910223144,-0.19737722776041536,-0.29842167611688347,1.0
0.0,0.0,0.0,-0.06286840038049808,-0.2451553553757781,-0.0430598289666591,-0.13963238541948775,-0.5194824024818334,-0.10712799429975285,-0.2314113640918146,-0.7141150908291575,-0.16725931545866674,-0.3289596940273505,-0.8510571145838781,-0.24056681621080805,-0.018149261089100657,-0.7183242342786925,-0.22814009173584415,-0.2553603986841022,-1.0,-0.3597302123787968,-0.44116131658133767,-0.9730420116893898,-0.4267603751882687,-0.5569210466493333,-0.9078835286484292,-0.4594449941697787,-0.0057406119556555075,-0.5992976734624341,-0.2624006474763784,-0.30318221808422224,-0.8797210785473756,-0.3817156532009378,-0.5138895002104961,-0.8217282628564386,-0.408613444313294,-0.6312679523579955,-0.7445375897197166,-0.4228781089980704,-0.03338264756857691,-0.43608274435013694,-0.29490870419171894,-0.34509823923842387,-0.6585394839248884,-0.4051016821691242,-0.5407119477327793,-0.5948987470179732,-0.4043207691601601,-0.625253151873518,-0.5267710533551717,-0.3966338782198773,-0.08504996755824111,-0.2613808952475542,-0.32595291715671965,-0.3310210273344473,-0.38793922594429336,-0.4185453671076039,-0.4819351444447954,-0.3834999091216491,-0.42097548916421984,-0.553174709616483,-0.35593114579735524,-0.4129293568795174,0.0,0.0,0.0,0.020310724588564782,-0.3793609773371407,-0.06720357370039359,0.15057543143675117,-0.6630625999632381,-0.16535699387714914,0.2954783600335548,-0.7924428040755361,-0.25906545284792176,0.42306766644949767,-0.8368191962397687,-0.35038316361495847,0.38500405361547957,-0.7357314227770969,-0.2801085185497573,0.3871917123429926,-0.9964764891012972,-0.43982811184908754,0.37049832247275233,-1.0,-0.5274324784096528,0.33570845015701983,-0.9628675174970762,-0.5762688071631991,0.4043802360976911,-0.5969574641184306,-0.32151794565440683,0.3278487150614667,-0.8423104485190834,-0.49180924444759083,0.3229516803064229,-0.6731853371566066,-0.5294014992059867,0.3082927035916469,-0.49437590172153917,-0.5410876113331277,0.39067371330937795,-0.3847046703365048,-0.3612548210169968,0.34181012589308546,-0.5811282484898275,-0.49706337834640696,0.3049727619500627,-0.4253835510638271,-0.45780738559870393,0.25863175586587234,-0.2892170416468298,-0.41445331767509186,0.35026194615337264,-0.14403719062483963,-0.4065871144222769,0.3808712565184454,-0.29363642786561756,-0.5093587766718792,0.37622029605395496,-0.22966251429924767,-0.4820444948811351,0.3560140570826962,-0.14522534135877646,-0.44310778743475077,1.0
0.0,0.0,0.0,-0.02966325339943689,-0.15043112362792385,-0.029830180088167586,-0.09315673538795655,-0.3294228425671981,-0.07417940276528136,-0.16147393616109387,-0.45383645133039363,-0.11447432573241281,-0.22722425614349803,-0.5539711558067186,-0.16727080689257107,-0.049791961283314555,-0.4563257302328567,-0.16069703330332963,-0.13569606614051796,-0.7102256126719233,-0.2505652062977266,-0.18336970560889304,-0.8696414117962895,-0.31352035368295333,-0.21455381011593047,-1.0,-0.3588544922764606,-0.02547329856720105,-0.3820478655012462,-0.18347558122336194,-0.19946411838236447,-0.5827801501117795,-0.27844705865388775,-0.30789283243062243,-0.5379437669908013,-0.2972361080882055,-0.35684320989860874,-0.471699293503655,-0.3028898296777986,-0.03563759571659462,-0.25938873421198244,-0.20388755651696333,-0.22653121930348338,-0.4258146009730967,-0.2905945126371534,-0.3404237081337357,-0.38728904779291473,-0.2808172446467378,-0.3794735072077655,-0.3364113895862825,-0.26427554954428323,-0.060253899517682834,-0.13057160584295713,-0.222882328465896,-0.22110665581638464,-0.23176118534103066,-0.29322150981430495,-0.31323970284039326,-0.23016738298711278,-0.2857967143422429,-0.34599189438702166,-0.2098918607200215,-0.2714123015797142,0.0,0.0,0.0,-0.010117006943839095,-0.2981147471341354,0.012674973320397409,0.09226393098753022,-0.5908381709223841,-0.027425137333935014,0.2316666317249476,-0.7681628894668372,-0.07948886408137039,0.382775957743324,-0.845791987164987,-0.12876492913255264,0.05464990604355651,-0.719737528840711,-0.08496365101044569,0.27621897864987405,-0.944990791937511,-0.18453392993363754,0.46806032632623135,-1.0,-0.23983587259206973,0.5932342533304056,-0.983765341713461,-0.2651813714825782,0.09898143049926567,-0.6637882046319479,-0.13980631120811282,0.34394306449174694,-0.8897029696415311,-0.22145222961993447,0.546387338886492,-0.9248058803602895,-0.2544111555372373,0.6766621132089629,-0.8835384228337881,-0.27170149625761786,0.1696759302680986,-0.5408084336804333,-0.19285244407013755,0.42321888265209856,-0.7299532921168171,-0.25225148144416804,0.592719782493316,-0.7297800547518347,-0.2553319617861408,0.6942098445167064,-0.6792369500955012,-0.2510755948991942,0.2591550981991038,-0.3742743616423785,-0.24514792191285786,0.4730186941875002,-0.5198933321269245,-0.28142604677837824,0.6105880580974123,-0.5447396529294217,-0.273528695296316,0.700659074382828,-0.531936363405648,-0.26103338139462434,1.0
